sample_filename,method_key,strategy_key,method_name,method_type,checkpoint_path,status,processing_time_ms,heart_si_sdr_db,lung_si_sdr_db,heart_snr_improvement_db,lung_snr_improvement_db,heart_mse,lung_mse,heart_mae,lung_mae,heart_correlation,lung_correlation,heart_alignment_lag_samples,lung_alignment_lag_samples,heart_output_path,lung_output_path,failure_reason
M0071.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,18,-24.97170041375428,-34.529165287029045,2.5711639482351654,0.6791468941376579,7.067691512929741e-06,3.3217729651369154e-05,0.0018250640714541078,0.003942192066460848,-0.05632806370117391,-0.018770027031086923,-352.0,240.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0071_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0071_fixed_filter_fixed_filter_baseline_lung.wav,
M0007.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,18,-25.89356053789912,-39.8579676086555,0.5812675102164584,0.4108646967753596,4.517640263657086e-06,4.970758709532674e-06,0.001527854590676725,0.0009784129215404391,0.05067144233229607,0.010164100444321525,-52.0,-280.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0007_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0007_fixed_filter_fixed_filter_baseline_lung.wav,
M0029.wav,fixed_filter_fixed_filter_baseline,fixed_filter,Fixed Filter Baseline,baseline,builtin://fixed_filter,completed,18,-10.707815700667373,-35.60770590543179,1.6678168273673633,0.4487648928537624,9.23324751056498e-06,2.5935225494322367e-05,0.0018842227291315794,0.003594632726162672,-0.27983511971753167,-0.016578862613234217,-292.0,-12.0,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0029_fixed_filter_fixed_filter_baseline_heart.wav,evaluation/outputs/fixed_filter_fixed_filter_baseline/M0029_fixed_filter_fixed_filter_baseline_lung.wav,
M0104.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,92,-27.04843920047024,-35.608711832079514,3.3170531741127296,-0.7916513472627695,8.021243957045954e-06,5.4699550673831254e-05,0.0018894842360168695,0.0035384076181799173,0.04437618733371615,0.01657695146745834,-384.0,268.0,evaluation/outputs/nmf_nmf_decomposition/M0104_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0104_nmf_nmf_decomposition_lung.wav,
M0140.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,79,0.07034475367286758,-10.028080680786484,15.341692256023844,21.021600712757557,3.0681276257382706e-05,1.1597675438679289e-05,0.002801179653033614,0.0023136273957788944,0.7099642262293049,0.30062622508368086,-4.0,-8.0,evaluation/outputs/nmf_nmf_decomposition/M0140_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0140_nmf_nmf_decomposition_lung.wav,
M0076.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,72,-35.59355748124571,-33.10215835008425,11.77916086367338,-0.06770282588226895,1.4926690710126422e-06,3.4152577427448705e-05,0.0008640502928756177,0.0023403367958962917,0.016599364959427893,-0.022120038207498707,-316.0,224.0,evaluation/outputs/nmf_nmf_decomposition/M0076_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0076_nmf_nmf_decomposition_lung.wav,
M0141.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,72,-16.136802313214332,-5.617162460365611,1.144014291542419,10.125577884718329,0.0031190195586532354,0.00036674467264674604,0.028021305799484253,0.012657576240599155,0.1541479664012227,0.4639805567311696,0.0,0.0,evaluation/outputs/nmf_nmf_decomposition/M0141_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0141_nmf_nmf_decomposition_lung.wav,
M0145.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,148,-1.6666474104612359,-22.645950187528328,13.800556904638904,31.730815585000354,0.00010636619117576629,2.434718453514506e-06,0.006029649171978235,0.0010503078810870647,-0.6365692400185332,0.07354010870354655,-36.0,-8.0,evaluation/outputs/nmf_nmf_decomposition/M0145_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0145_nmf_nmf_decomposition_lung.wav,
M0108.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,208,-29.29362112531633,-35.032083169537195,4.608237518079675,0.640461858878731,3.351104396642768e-06,3.398290937184356e-05,0.0012045520124956965,0.004557036329060793,0.03428178765462919,0.017714421622351338,-216.0,-292.0,evaluation/outputs/nmf_nmf_decomposition/M0108_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0108_nmf_nmf_decomposition_lung.wav,
M0051.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,173,-24.959435333393657,-32.78832969143706,2.7087569862615215,3.780184717226625,1.5486974007217214e-05,1.1380840987840202e-05,0.002420874312520027,0.002310762647539377,-0.056407419783650964,-0.022933440446338244,204.0,-256.0,evaluation/outputs/nmf_nmf_decomposition/M0051_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0051_nmf_nmf_decomposition_lung.wav,
